"State","Year","Product","Export_percentage"
"South Dakota",2014,"Soybeans",30.069131429923
"South Dakota",2015,"Soybeans",28.4924967921284
"South Dakota",2016,"Soybeans",34.8376101941915
"South Dakota",2017,"Soybeans",32.6017245874991
"South Dakota",2018,"Soybeans",24.8055332878698
"South Dakota",2019,"Soybeans",27.8418278122661
"South Dakota",2020,"Soybeans",32.8061903065161
"South Dakota",2021,"Soybeans",27.2849117124451
"South Dakota",2022,"Soybeans",29.641297837533
"Tennessee",2000,"Soybeans",5.95783486440733
"Tennessee",2001,"Soybeans",7.46236224247745
"Tennessee",2002,"Soybeans",9.24802274376915
"Tennessee",2003,"Soybeans",13.1429915924571
"Tennessee",2004,"Soybeans",12.0618775716003
"Tennessee",2005,"Soybeans",9.61394218030899
"Tennessee",2006,"Soybeans",11.3051351196914
"Tennessee",2007,"Soybeans",8.50474114748092
"Tennessee",2008,"Soybeans",16.8278443201275
"Tennessee",2009,"Soybeans",26.8993758854439
"Tennessee",2010,"Soybeans",21.1256039491824
"Tennessee",2011,"Soybeans",16.3023313649781
"Tennessee",2012,"Soybeans",21.2280410244823
"Tennessee",2013,"Soybeans",22.7984719148872
"Tennessee",2014,"Soybeans",26.6389340630643
"Tennessee",2015,"Soybeans",27.3925768672376
"Tennessee",2016,"Soybeans",26.4879656801775
"Tennessee",2017,"Soybeans",25.7845784807004
"Tennessee",2018,"Soybeans",20.0601223687283
"Tennessee",2019,"Soybeans",22.4828307291771
"Tennessee",2020,"Soybeans",27.3948496610528
"Tennessee",2021,"Soybeans",22.45336648974
"Tennessee",2022,"Soybeans",27.8567414645445
"United States",2000,"Soybeans",9.55836221515503
"United States",2001,"Soybeans",9.62207401968044
"United States",2002,"Soybeans",10.3421828890284
"United States",2003,"Soybeans",13.0280753355511
"United States",2004,"Soybeans",10.6114001129143
"United States",2005,"Soybeans",9.74580200234655
"United States",2006,"Soybeans",9.58911151387835
"United States",2007,"Soybeans",10.9473403783337
"United States",2008,"Soybeans",13.3349938169138
"United States",2009,"Soybeans",16.6041319045374
"United States",2010,"Soybeans",16.0122482398247
"United States",2011,"Soybeans",12.8233538034554
"United States",2012,"Soybeans",17.4462362598109
"United States",2013,"Soybeans",14.9132336331117
"United States",2014,"Soybeans",15.8978685079532
"United States",2015,"Soybeans",14.2595327876451
"United States",2016,"Soybeans",17.0726626027579
"United States",2017,"Soybeans",15.6520187422822
"United States",2018,"Soybeans",12.3122424180865
"United States",2019,"Soybeans",13.7748423065128
"United States",2020,"Soybeans",17.6238445409311
"United States",2021,"Soybeans",16.0226776166647
"United States",2022,"Soybeans",18.1978726421057
"Virginia",2003,"Soybeans",5.72143795556753
"Virginia",2004,"Soybeans",7.26201319334442
"Virginia",2005,"Soybeans",5.89668137045306
"Virginia",2007,"Soybeans",7.55561315359415
"Virginia",2008,"Soybeans",8.59431334349717
"Virginia",2009,"Soybeans",11.3974070965503
"Virginia",2010,"Soybeans",10.671880451037
"Virginia",2011,"Soybeans",8.61298222042457
"Virginia",2012,"Soybeans",14.0575053640516
"Virginia",2013,"Soybeans",12.4730859247111
"Virginia",2014,"Soybeans",11.6291549407817
"Virginia",2015,"Soybeans",10.0961343531778
"Virginia",2016,"Soybeans",10.8260911249712
"Virginia",2017,"Soybeans",10.4430967768789
"Virginia",2018,"Soybeans",8.33753009643559
"Virginia",2019,"Soybeans",9.19475501285154
"Virginia",2020,"Soybeans",12.9143522284016
"Virginia",2021,"Soybeans",12.2935471649722
"Virginia",2022,"Soybeans",13.394106654875
"Wisconsin",2000,"Soybeans",9.63495485261174
"Wisconsin",2001,"Soybeans",7.47442245790126
"Wisconsin",2002,"Soybeans",9.98011681914322
"Wisconsin",2003,"Soybeans",9.92030012980245
"Wisconsin",2004,"Soybeans",7.8264719615671
"Wisconsin",2005,"Soybeans",8.00920885179594
"Wisconsin",2006,"Soybeans",7.31937761030606
"Wisconsin",2007,"Soybeans",8.61877514230316
"Wisconsin",2008,"Soybeans",11.9602964561892
"Wisconsin",2009,"Soybeans",15.3274346989158
"Wisconsin",2010,"Soybeans",17.3373489246257
"Wisconsin",2011,"Soybeans",12.0562893267693
"Wisconsin",2012,"Soybeans",18.675713537733
"Wisconsin",2013,"Soybeans",13.6101459367373
"Wisconsin",2014,"Soybeans",13.7764296425257
"Wisconsin",2015,"Soybeans",14.4784826082739
"Wisconsin",2016,"Soybeans",18.7148344931828
"Wisconsin",2017,"Soybeans",16.862963809161
"Wisconsin",2018,"Soybeans",13.390787501021
"Wisconsin",2019,"Soybeans",12.949375082178
"Wisconsin",2020,"Soybeans",19.7823293688085
"Wisconsin",2021,"Soybeans",15.9532071251233
"Wisconsin",2022,"Soybeans",19.1019182657604
"Arkansas",2012,"Soymeal",5.69058327606993
"Arkansas",2013,"Soymeal",5.9212087693871
"Arkansas",2014,"Soymeal",6.11543892720117
"Arkansas",2015,"Soymeal",6.37846375853693
"Arkansas",2016,"Soymeal",5.16234406883068
"Arkansas",2018,"Soymeal",6.2840607467292
"Arkansas",2019,"Soymeal",5.02590127807724
"Arkansas",2020,"Soymeal",5.03766653849671
"Arkansas",2022,"Soymeal",5.25069392936189
"Illinois",2000,"Soymeal",7.07754693560279
"Illinois",2001,"Soymeal",7.84364657234534
"Illinois",2002,"Soymeal",6.73929081769524
"Illinois",2003,"Soymeal",5.44034949916596
"Illinois",2004,"Soymeal",5.54604662323642
"Illinois",2005,"Soymeal",6.31352530517409
"Illinois",2006,"Soymeal",5.84627788825107
"Illinois",2007,"Soymeal",5.71841345774591
"Illinois",2008,"Soymeal",5.57408382545136
"Illinois",2009,"Soymeal",7.37102948936871
"Illinois",2010,"Soymeal",6.5730308415509
"Illinois",2011,"Soymeal",5.40820904245462
"Illinois",2012,"Soymeal",7.70612863996758
"Illinois",2013,"Soymeal",9.4371241145948
"Illinois",2014,"Soymeal",8.30752483956
"Illinois",2015,"Soymeal",8.65249115439361
"Illinois",2016,"Soymeal",6.77686478057996
"Illinois",2017,"Soymeal",6.8773468074219
"Illinois",2018,"Soymeal",9.2215394762115
"Illinois",2019,"Soymeal",8.9100753392847
"Illinois",2020,"Soymeal",7.50261860892898
"Illinois",2021,"Soymeal",7.1460251931678
"Illinois",2022,"Soymeal",7.1624346854752
"Indiana",2000,"Soymeal",6.72990590574385
"Indiana",2001,"Soymeal",7.52799992413018
"Indiana",2002,"Soymeal",6.71669222109027
"Indiana",2003,"Soymeal",5.24320142695333
"Indiana",2004,"Soymeal",5.9102489901262
"Indiana",2005,"Soymeal",6.26040375389654
"Indiana",2006,"Soymeal",6.53860584764322
"Indiana",2007,"Soymeal",5.94699973187856
"Indiana",2008,"Soymeal",5.93996910448143
"Indiana",2009,"Soymeal",7.59072334498932
"Indiana",2010,"Soymeal",6.77028635889846
"Indiana",2011,"Soymeal",5.32069062376867
"Indiana",2012,"Soymeal",7.68896834673414
"Indiana",2013,"Soymeal",9.0604786452989
"Indiana",2014,"Soymeal",8.04535382592207
"Indiana",2015,"Soymeal",8.18166539325163
"Indiana",2016,"Soymeal",6.60047775642822
"Indiana",2017,"Soymeal",6.32416261940226
"Indiana",2018,"Soymeal",8.53636771484485
"Indiana",2019,"Soymeal",7.91732800738759
"Indiana",2020,"Soymeal",7.14134795618341
"Indiana",2021,"Soymeal",6.8608470563623
"Indiana",2022,"Soymeal",6.3698588041125
"Iowa",2000,"Soymeal",6.40320124516806
"Iowa",2001,"Soymeal",6.84230004326784
"Iowa",2002,"Soymeal",5.79993482311041
"Iowa",2005,"Soymeal",5.53076262668654
"Iowa",2006,"Soymeal",5.14566712489223
"Iowa",2007,"Soymeal",5.22168379613254
"Iowa",2008,"Soymeal",5.35032686101973
"Iowa",2009,"Soymeal",6.54801141788859
"Iowa",2010,"Soymeal",5.79870688614784
"Iowa",2012,"Soymeal",6.1463642427949
"Iowa",2013,"Soymeal",7.05580040989343
"Iowa",2014,"Soymeal",6.23818301202021
"Iowa",2015,"Soymeal",6.31327289895464
"Iowa",2016,"Soymeal",5.30063501405927
"Iowa",2018,"Soymeal",6.18884373533741
"Iowa",2019,"Soymeal",5.52693697861581
"Iowa",2020,"Soymeal",5.37155250567329
"Iowa",2021,"Soymeal",5.31027255425775
"Iowa",2022,"Soymeal",5.20259184831053
"Kentucky",2015,"Soymeal",5.02045837544021
"Kentucky",2018,"Soymeal",5.26938440861498
"Louisiana",2013,"Soymeal",5.00113667719732
"Louisiana",2014,"Soymeal",5.92820252964299
"Louisiana",2015,"Soymeal",5.7038088473815
"Minnesota",2000,"Soymeal",5.95425949761965
"Minnesota",2001,"Soymeal",6.21002185408077
"Minnesota",2002,"Soymeal",5.58277619522844
"Minnesota",2008,"Soymeal",5.1266186807226
"Minnesota",2009,"Soymeal",5.98471231010006
"Minnesota",2010,"Soymeal",5.27487881261283
"Minnesota",2012,"Soymeal",5.94190421996956
"Minnesota",2013,"Soymeal",6.45916215481395
"Minnesota",2014,"Soymeal",6.08261486842789
"Minnesota",2015,"Soymeal",6.33651719707603
"Minnesota",2016,"Soymeal",5.3073236567853
"Minnesota",2018,"Soymeal",6.42670472531362
"Minnesota",2019,"Soymeal",5.87825523325873
"Minnesota",2020,"Soymeal",5.51772040699068
"Minnesota",2021,"Soymeal",5.22720993451774
"Minnesota",2022,"Soymeal",5.06404090977525
"Mississippi",2009,"Soymeal",5.71216915872492
"Mississippi",2012,"Soymeal",5.45198390581208
"Mississippi",2013,"Soymeal",6.70057148148353
"Mississippi",2014,"Soymeal",6.97218829716962
"Mississippi",2015,"Soymeal",7.35904583351184
"Mississippi",2016,"Soymeal",5.79397533234827
"Mississippi",2017,"Soymeal",5.14144010141414
"Mississippi",2018,"Soymeal",6.03486706316268
"Mississippi",2019,"Soymeal",6.1631910738121
"Mississippi",2020,"Soymeal",5.47285106478874
"Mississippi",2021,"Soymeal",6.64924200436036
"Mississippi",2022,"Soymeal",5.81685863770034
"Missouri",2000,"Soymeal",5.67966625688692
"Missouri",2001,"Soymeal",6.69205681481096
"Missouri",2002,"Soymeal",6.25293198606994
"Missouri",2005,"Soymeal",5.88045634618488
"Missouri",2006,"Soymeal",5.16209093818975
"Missouri",2007,"Soymeal",5.37057836111591
"Missouri",2008,"Soymeal",6.08832689242303
"Missouri",2009,"Soymeal",6.98243876246888
"Missouri",2010,"Soymeal",6.77965249239841
"Missouri",2011,"Soymeal",5.66357150515841
"Missouri",2012,"Soymeal",6.62690004115549
"Missouri",2013,"Soymeal",8.35512959939768
"Missouri",2014,"Soymeal",7.9782365448563
"Missouri",2015,"Soymeal",7.57706131546228
"Missouri",2016,"Soymeal",6.02718371998591
"Missouri",2017,"Soymeal",6.38133721446103
"Missouri",2018,"Soymeal",8.50905603661685
"Missouri",2019,"Soymeal",7.29737598284503
"Missouri",2020,"Soymeal",7.1462718042663
"Missouri",2021,"Soymeal",6.73257742611812
"Missouri",2022,"Soymeal",6.66615401121087
"Nebraska",2009,"Soymeal",6.0138818590261
"Nebraska",2012,"Soymeal",5.24109791745237
"Nebraska",2013,"Soymeal",5.9056374335182
"Nebraska",2014,"Soymeal",5.4322705959366
"Nebraska",2015,"Soymeal",5.42374679918555
"Nebraska",2018,"Soymeal",5.28127675395916
"Nebraska",2020,"Soymeal",5.13843378906814
"North Dakota",2012,"Soymeal",5.26662133392529
"North Dakota",2013,"Soymeal",5.42060597215362
"North Dakota",2014,"Soymeal",5.63459846582342
"North Dakota",2015,"Soymeal",5.29493066261953
"North Dakota",2016,"Soymeal",5.09041461737306
"North Dakota",2018,"Soymeal",6.32302074712159
"North Dakota",2019,"Soymeal",5.19895089583183
"Ohio",2000,"Soymeal",5.8027048936074
"Ohio",2001,"Soymeal",6.3351015814544
"Ohio",2002,"Soymeal",6.02704616622753
"Ohio",2003,"Soymeal",5.11427185315046
"Ohio",2005,"Soymeal",6.08615522969747
"Ohio",2006,"Soymeal",5.89174332816908
"Ohio",2007,"Soymeal",6.12569680721945
"Ohio",2008,"Soymeal",6.3553207550457
"Ohio",2009,"Soymeal",7.75728168270982
"Ohio",2010,"Soymeal",6.96630371435616
"Ohio",2011,"Soymeal",5.54304350770659
"Ohio",2012,"Soymeal",7.94572661526196
"Ohio",2013,"Soymeal",9.15546089665395
"Ohio",2014,"Soymeal",8.27896251416219
"Ohio",2015,"Soymeal",8.36812389022535
"Ohio",2016,"Soymeal",6.84506589845406
"Ohio",2017,"Soymeal",6.46789391804597
"Ohio",2018,"Soymeal",8.73600874754061
"Ohio",2019,"Soymeal",7.80420251763886
"Ohio",2020,"Soymeal",7.26757530103393
"Ohio",2021,"Soymeal",6.91527005369324
"Ohio",2022,"Soymeal",6.80935582212404
"South Dakota",2000,"Soymeal",5.50869147425352
"South Dakota",2001,"Soymeal",5.85625579626855
"South Dakota",2002,"Soymeal",5.14719332726673
"South Dakota",2009,"Soymeal",6.58113965997351
"South Dakota",2010,"Soymeal",5.52734548623951
"South Dakota",2012,"Soymeal",6.22504476021926
"South Dakota",2013,"Soymeal",7.46901073426493
"South Dakota",2014,"Soymeal",6.92776334735824
"South Dakota",2015,"Soymeal",7.24351344236809
"South Dakota",2016,"Soymeal",6.22967449308151
"South Dakota",2017,"Soymeal",5.92094132595671
"South Dakota",2018,"Soymeal",7.41389661525615
"South Dakota",2019,"Soymeal",6.49358024140058
"South Dakota",2020,"Soymeal",6.07226884072952
"South Dakota",2021,"Soymeal",5.58487229614411
"South Dakota",2022,"Soymeal",5.27861089177338
"Tennessee",2009,"Soymeal",5.7335838221741
"Tennessee",2013,"Soymeal",5.74931605464138
"Tennessee",2014,"Soymeal",6.13746464359588
"Tennessee",2015,"Soymeal",6.96388597343824
"Tennessee",2018,"Soymeal",5.99558459821004
"Tennessee",2019,"Soymeal",5.2436954347307
"Tennessee",2020,"Soymeal",5.07065558173757
"Illinois",2000,"Vegetable oils",6.56136834687799
"Illinois",2001,"Vegetable oils",6.01149485393594
"Illinois",2002,"Vegetable oils",7.80851761485879
"Illinois",2003,"Vegetable oils",6.92068763866237
"Illinois",2004,"Vegetable oils",6.77421466308386
"Illinois",2005,"Vegetable oils",6.85113187980262
"Illinois",2006,"Vegetable oils",6.50122888828374
"Illinois",2007,"Vegetable oils",6.85670277949833
"Illinois",2008,"Vegetable oils",6.66035817708546
"Illinois",2009,"Vegetable oils",6.23060419265023
"Illinois",2010,"Vegetable oils",6.93940767606423
"Illinois",2011,"Vegetable oils",6.66853251659255
"Illinois",2012,"Vegetable oils",6.4128084154991
"Illinois",2013,"Vegetable oils",6.1037297463822
"Illinois",2015,"Vegetable oils",5.62120999826145
"Illinois",2016,"Vegetable oils",5.07982661245388
"Illinois",2017,"Vegetable oils",5.57217991545778
"Illinois",2018,"Vegetable oils",5.37874983408957
"Illinois",2019,"Vegetable oils",5.72476767044606
"Indiana",2000,"Vegetable oils",6.23801719221718
"Indiana",2001,"Vegetable oils",5.76838587652194
"Indiana",2002,"Vegetable oils",7.7809016006039
"Indiana",2003,"Vegetable oils",6.66834357374982
"Indiana",2004,"Vegetable oils",7.21670174048374
"Indiana",2005,"Vegetable oils",6.79103497902287
"Indiana",2006,"Vegetable oils",7.26738138026808
"Indiana",2007,"Vegetable oils",7.12734992178644
"Indiana",2008,"Vegetable oils",7.09467260795728
"Indiana",2009,"Vegetable oils",6.41517107861744
"Indiana",2010,"Vegetable oils",7.14765809877254
"Indiana",2011,"Vegetable oils",6.56061889560885
"Indiana",2012,"Vegetable oils",6.39852813573721
"Indiana",2013,"Vegetable oils",5.86012352409822
"Indiana",2015,"Vegetable oils",5.31533156062486
"Indiana",2017,"Vegetable oils",5.12397773686394
"Indiana",2019,"Vegetable oils",5.0869225777667
"Iowa",2000,"Vegetable oils",5.93506305712899
"Iowa",2001,"Vegetable oils",5.24291538302511
"Iowa",2002,"Vegetable oils",6.71880025302755
"Iowa",2003,"Vegetable oils",6.09913388579721
"Iowa",2004,"Vegetable oils",5.95158414237026
"Iowa",2005,"Vegetable oils",5.99953626196499
"Iowa",2006,"Vegetable oils",5.71918943026338
"Iowa",2007,"Vegetable oils",6.25807453739411
"Iowa",2008,"Vegetable oils",6.39040654198969
"Iowa",2009,"Vegetable oils",5.53394078025837
"Iowa",2010,"Vegetable oils",6.12192336336069
"Iowa",2011,"Vegetable oils",5.42806337222597
"Iowa",2012,"Vegetable oils",5.11481940964377
"Minnesota",2000,"Vegetable oils",5.64091850112583
"Minnesota",2002,"Vegetable oils",6.54273290244446
"Minnesota",2003,"Vegetable oils",5.94787907648794
"Minnesota",2004,"Vegetable oils",5.01747381472375
"Minnesota",2005,"Vegetable oils",5.30011751676547
"Minnesota",2006,"Vegetable oils",5.3039592388737
"Minnesota",2007,"Vegetable oils",5.49496215320355
"Minnesota",2008,"Vegetable oils",6.23984042036968
"Minnesota",2009,"Vegetable oils",5.12527980958116
"Minnesota",2010,"Vegetable oils",5.6272042782474
"Minnesota",2011,"Vegetable oils",5.081891570703
"Mississippi",2010,"Vegetable oils",5.19593785447803
"Missouri",2000,"Vegetable oils",5.26533318170779
"Missouri",2001,"Vegetable oils",5.13005834865973
"Missouri",2002,"Vegetable oils",7.24768938766962
"Missouri",2003,"Vegetable oils",5.70399117558175
"Missouri",2004,"Vegetable oils",5.90880742969618
"Missouri",2005,"Vegetable oils",6.38403033939711
"Missouri",2006,"Vegetable oils",5.74260361090241
"Missouri",2007,"Vegetable oils",6.44030756567334
"Missouri",2008,"Vegetable oils",7.27509956946116
"Missouri",2009,"Vegetable oils",5.90249199150787
"Missouri",2010,"Vegetable oils",7.15754629498999
"Missouri",2011,"Vegetable oils",6.98340438502248
"Missouri",2012,"Vegetable oils",5.51470684413232
"Missouri",2013,"Vegetable oils",5.40391886886948
"Missouri",2017,"Vegetable oils",5.17030187016446
"Nebraska",2008,"Vegetable oils",5.22734049729394
"Nebraska",2009,"Vegetable oils",5.11251609115732
"Nebraska",2011,"Vegetable oils",5.07655754165837
"North Dakota",2002,"Vegetable oils",5.6661705996637
"North Dakota",2003,"Vegetable oils",5.89409340444597
"North Dakota",2006,"Vegetable oils",5.89998868032073
"North Dakota",2007,"Vegetable oils",5.02487613486784
"North Dakota",2008,"Vegetable oils",6.24169204565483
"North Dakota",2009,"Vegetable oils",5.57733510370901
"North Dakota",2010,"Vegetable oils",6.06964776193034
"North Dakota",2011,"Vegetable oils",5.81423432753592
"North Dakota",2012,"Vegetable oils",5.99167302227784
"North Dakota",2015,"Vegetable oils",5.10887185563534
"North Dakota",2017,"Vegetable oils",5.03703120702741
"Ohio",2000,"Vegetable oils",5.37907003836019
"Ohio",2002,"Vegetable oils",6.9832311067201
"Ohio",2003,"Vegetable oils",6.50524678742634
"Ohio",2004,"Vegetable oils",5.70118323338237
"Ohio",2005,"Vegetable oils",6.60234486399637
"Ohio",2006,"Vegetable oils",6.54842129318559
"Ohio",2007,"Vegetable oils",7.3415144826367
"Ohio",2008,"Vegetable oils",7.59076676705063
"Ohio",2009,"Vegetable oils",6.55593503252343
"Ohio",2010,"Vegetable oils",7.35460134518275
"Ohio",2011,"Vegetable oils",6.83478866698018
"Ohio",2012,"Vegetable oils",6.61219464224016
"Ohio",2013,"Vegetable oils",5.92155600987824
"Ohio",2015,"Vegetable oils",5.43646689017873
"Ohio",2016,"Vegetable oils",5.13094905104359
"Ohio",2017,"Vegetable oils",5.24043204372844
"Ohio",2018,"Vegetable oils",5.09554892896729
"Ohio",2019,"Vegetable oils",5.0142388885995
"South Dakota",2000,"Vegetable oils",5.7208643929298
"South Dakota",2001,"Vegetable oils",5.13953974955429
"South Dakota",2002,"Vegetable oils",6.60326973114027
"South Dakota",2003,"Vegetable oils",6.15016956170844
"South Dakota",2005,"Vegetable oils",5.80383979405639
"South Dakota",2006,"Vegetable oils",5.6639015413213
"South Dakota",2007,"Vegetable oils",5.8072358659212
"South Dakota",2008,"Vegetable oils",6.21406771675493
"South Dakota",2009,"Vegetable oils",6.13399139674773
"South Dakota",2010,"Vegetable oils",6.34283620864309
"South Dakota",2011,"Vegetable oils",5.45271114926401
"South Dakota",2012,"Vegetable oils",5.71318556775288
"South Dakota",2013,"Vegetable oils",5.23792601310021
"South Dakota",2015,"Vegetable oils",5.27566872191723
"South Dakota",2016,"Vegetable oils",5.0295898010663
"South Dakota",2017,"Vegetable oils",5.16642754521871
"Alabama",2000,"Other oilseed products",7.45575053457265
"Alabama",2001,"Other oilseed products",13.7796468139492
"Alabama",2002,"Other oilseed products",10.0768120621839
"Alabama",2003,"Other oilseed products",7.20794025372766
"Alabama",2004,"Other oilseed products",8.17742783252771
"Alabama",2005,"Other oilseed products",7.68903713276429
"Alabama",2006,"Other oilseed products",7.3476589524621
"Alabama",2007,"Other oilseed products",6.09462457292917
"Alabama",2009,"Other oilseed products",5.95688018389648
"Alabama",2012,"Other oilseed products",6.2873435403843
"Alabama",2013,"Other oilseed products",6.84935646024166
"Alabama",2014,"Other oilseed products",5.58638494833456
"Alabama",2015,"Other oilseed products",6.25378332794228
"Alabama",2016,"Other oilseed products",8.2029200573527
"Alabama",2017,"Other oilseed products",7.48806296789858
"Alabama",2018,"Other oilseed products",7.75065085180864
"Alabama",2019,"Other oilseed products",6.34157509662401
"Alabama",2020,"Other oilseed products",6.01781121112197
"Alabama",2021,"Other oilseed products",7.16060364952105
"Georgia",2000,"Other oilseed products",14.6870856076039
"Georgia",2001,"Other oilseed products",19.034696653263
"Georgia",2002,"Other oilseed products",16.4188433109772
"Georgia",2003,"Other oilseed products",13.5078681310486
"Georgia",2004,"Other oilseed products",13.0594474151833
"Georgia",2005,"Other oilseed products",13.9883667868916
"Georgia",2006,"Other oilseed products",13.5647459029787
"Georgia",2007,"Other oilseed products",11.2000419781447
"Georgia",2008,"Other oilseed products",8.66589931438505
"Georgia",2009,"Other oilseed products",9.02788318694757
"Georgia",2010,"Other oilseed products",6.99821935072461
"Georgia",2011,"Other oilseed products",7.2809810118179
"Georgia",2012,"Other oilseed products",10.6052366457283
"Georgia",2013,"Other oilseed products",13.1417550658877
"Georgia",2014,"Other oilseed products",12.3358470017351
"Georgia",2015,"Other oilseed products",15.8653829753305
"Georgia",2016,"Other oilseed products",17.2447586026449
"Georgia",2017,"Other oilseed products",15.7702762137203
"Georgia",2018,"Other oilseed products",18.6811187104783
"Georgia",2019,"Other oilseed products",15.9555134650021
"Georgia",2020,"Other oilseed products",16.6864226330181
"Georgia",2021,"Other oilseed products",15.7857858661678
"Georgia",2022,"Other oilseed products",11.4109144000877
"Kansas",2008,"Other oilseed products",6.33489234612244
"Kansas",2009,"Other oilseed products",11.4801150786578
"Kansas",2010,"Other oilseed products",11.5812600117392
"Kansas",2011,"Other oilseed products",6.26380870672817
"Kansas",2012,"Other oilseed products",6.01071561116529
"Kansas",2013,"Other oilseed products",6.45140039268839
"Kansas",2014,"Other oilseed products",7.98301854384953
"North Dakota",2000,"Other oilseed products",15.4579930989619
"North Dakota",2001,"Other oilseed products",18.5527378221384
"North Dakota",2002,"Other oilseed products",22.4405729851651
"North Dakota",2003,"Other oilseed products",13.7295558319648
"North Dakota",2004,"Other oilseed products",13.9785495514876
"North Dakota",2005,"Other oilseed products",13.2993853824546
"North Dakota",2006,"Other oilseed products",16.4862628450547
"North Dakota",2007,"Other oilseed products",10.717533283114
"North Dakota",2008,"Other oilseed products",9.54913449475186
"North Dakota",2009,"Other oilseed products",7.74146293889655
"North Dakota",2010,"Other oilseed products",8.89224081787756
"North Dakota",2011,"Other oilseed products",8.83625499821128
"North Dakota",2012,"Other oilseed products",8.00167387438705
"North Dakota",2013,"Other oilseed products",8.29314082266151
"North Dakota",2014,"Other oilseed products",9.46089331581548
"North Dakota",2015,"Other oilseed products",12.6341127864008
"North Dakota",2016,"Other oilseed products",11.9024660854663
"North Dakota",2017,"Other oilseed products",11.4410212970678
"North Dakota",2018,"Other oilseed products",10.2659272951415
"North Dakota",2019,"Other oilseed products",14.1341849077934
"North Dakota",2020,"Other oilseed products",13.3810193796258
"North Dakota",2021,"Other oilseed products",14.3399285583979
"North Dakota",2022,"Other oilseed products",13.020672379684
"South Carolina",2013,"Other oilseed products",6.30905807745825
"South Carolina",2014,"Other oilseed products",6.91390363486564
"South Carolina",2015,"Other oilseed products",10.0280008916757
"South Carolina",2016,"Other oilseed products",6.98514072892998
"South Carolina",2017,"Other oilseed products",7.0974221771413
"South Carolina",2018,"Other oilseed products",7.2496355606178
"South Carolina",2020,"Other oilseed products",5.01056971948175
"South Carolina",2021,"Other oilseed products",5.10218045178564
"Texas",2001,"Other oilseed products",5.20496793113468
"Texas",2002,"Other oilseed products",5.06054807791745
"Virginia",2001,"Other oilseed products",5.53844112988881
"Alabama",2000,"Cotton",13.0880868217946
"Alabama",2001,"Cotton",12.677981036072
"Alabama",2002,"Cotton",9.22096962736519
"Alabama",2003,"Cotton",21.4552651014517
"Alabama",2004,"Cotton",18.5505306810768
"Alabama",2005,"Cotton",21.0079567326351
"Alabama",2006,"Cotton",17.5869289033234
"Alabama",2007,"Cotton",13.178271198758
"Alabama",2008,"Cotton",9.78934543790849
"Alabama",2009,"Cotton",8.53548931252585
"Alabama",2010,"Cotton",16.5683903134582
"Alabama",2011,"Cotton",22.2489474579567
"Alabama",2012,"Cotton",16.1005159098975
"Alabama",2013,"Cotton",14.7464521197214
"Alabama",2014,"Cotton",12.4303281918228
"Alabama",2015,"Cotton",11.717562839959
"Alabama",2016,"Cotton",13.8067936896523
"Alabama",2017,"Cotton",16.1582220421664
"Alabama",2018,"Cotton",19.5712721333116
"Alabama",2019,"Cotton",23.0568591009735
"Alabama",2020,"Cotton",19.5894834543381
"Alabama",2021,"Cotton",15.5465123152997
"Alabama",2022,"Cotton",21.3582183500179
"Arizona",2000,"Cotton",15.5724064515547
"Arizona",2001,"Cotton",17.8350957742622
"Arizona",2002,"Cotton",18.0542986535122
"Arizona",2003,"Cotton",19.7232172179324
"Arizona",2004,"Cotton",22.8143182185321
"Arizona",2005,"Cotton",17.7647931548908
"Arizona",2006,"Cotton",18.6781094634114
"Arizona",2007,"Cotton",14.4529070260103
"Arizona",2008,"Cotton",17.9429369430994
"Arizona",2009,"Cotton",13.2109755325503
"Arizona",2010,"Cotton",19.3970516929961
"Arizona",2011,"Cotton",26.8996848497911
"Arizona",2012,"Cotton",23.3515878853271
"Arizona",2013,"Cotton",16.5562334717807
"Arizona",2014,"Cotton",11.9157592679402
"Arizona",2015,"Cotton",11.2634440867341
"Arizona",2016,"Cotton",8.65363972060958
"Arizona",2017,"Cotton",10.1234054787421
"Arizona",2018,"Cotton",12.7347877607872
"Arizona",2019,"Cotton",9.22650344040677
"Arizona",2020,"Cotton",10.7323701684061
"Arizona",2021,"Cotton",9.2990829613678
"Arizona",2022,"Cotton",11.8067236705439
"Arkansas",2000,"Cotton",12.2973622586441
"Arkansas",2001,"Cotton",13.5881887512493
"Arkansas",2002,"Cotton",11.8983743734235
"Arkansas",2003,"Cotton",21.1169175276189
"Arkansas",2004,"Cotton",18.3651807853917
"Arkansas",2005,"Cotton",19.6424900439956
"Arkansas",2006,"Cotton",22.03414820916
"Arkansas",2007,"Cotton",21.7465630582672
"Arkansas",2008,"Cotton",11.8273704581179
"Arkansas",2009,"Cotton",9.82082688416371
"Arkansas",2010,"Cotton",12.6809273905653
"Arkansas",2011,"Cotton",18.5521905516203
"Arkansas",2012,"Cotton",11.4748534935879
"Arkansas",2013,"Cotton",8.97160359237552
"Arkansas",2014,"Cotton",6.70419354249868
"Arkansas",2015,"Cotton",5.64178788809533
"Arkansas",2016,"Cotton",6.19980728436284
"Arkansas",2017,"Cotton",8.9639491878566
"Arkansas",2018,"Cotton",11.5804020855287
"Arkansas",2019,"Cotton",13.0029979034252
"Arkansas",2020,"Cotton",13.4866084426998
"Arkansas",2021,"Cotton",12.4040525418123
"Arkansas",2022,"Cotton",14.4750721536237
